9.765625000000000000e-04 0.000000000000000000e+00
2.929687500000000000e-03 0.000000000000000000e+00
4.882812500000000000e-03 0.000000000000000000e+00
6.835937500000000000e-03 0.000000000000000000e+00
8.789062500000000000e-03 0.000000000000000000e+00
1.074218750000000000e-02 0.000000000000000000e+00
1.269531250000000000e-02 0.000000000000000000e+00
1.464843750000000000e-02 0.000000000000000000e+00
1.660156250000000000e-02 0.000000000000000000e+00
1.855468750000000000e-02 0.000000000000000000e+00
2.050781250000000000e-02 4.472147279850322010e-01
2.246093750000000000e-02 9.420617938619613163e-01
2.441406250000000000e-02 2.857940273513815410e-01
2.636718750000000000e-02 1.296658087057193987e+00
2.832031250000000000e-02 8.388583950961846503e-01
3.027343750000000000e-02 9.579392398259269914e-01
3.222656250000000000e-02 3.678274981652039921e-01
3.417968750000000000e-02 5.768805366907515664e-01
3.613281250000000000e-02 6.853764174445168278e-01
3.808593750000000000e-02 3.784124621411810718e-01
4.003906250000000000e-02 7.303625143424194999e-01
4.199218750000000000e-02 7.647636472643449812e-01
4.394531250000000000e-02 7.568249242823621437e-01
4.589843750000000000e-02 4.419222459970436612e-01
4.785156250000000000e-02 8.018110211802648157e-01
4.980468750000000000e-02 1.013510300699806743e+00
5.175781250000000000e-02 1.542758499498661395e+00
5.371093750000000000e-02 2.265182290859097947e+00
5.566406250000000000e-02 2.934681262339648988e+00
5.761718750000000000e-02 1.518942330552712994e+00
5.957031250000000000e-02 8.282734311202075705e-01
6.152343750000000000e-02 7.912260572042877360e-01
6.347656250000000000e-02 6.006967056367000790e-01
6.542968750000000000e-02 6.986076224144881497e-01
6.738281250000000000e-02 5.213094758168718146e-01
6.933593750000000000e-02 8.785520100060987270e-01
7.128906250000000000e-02 1.849722454801997040e+00
7.324218750000000000e-02 1.500418643594753076e+00
7.519531250000000000e-02 1.460725028684839000e+00
7.714843750000000000e-02 2.648887234988267725e+00
7.910156250000000000e-02 4.204876939456900331e+00
8.105468750000000000e-02 2.318107110738983678e+00
8.300781250000000000e-02 2.799722971645941083e+00
8.496093750000000000e-02 2.524513908270536788e+00
8.691406250000000000e-02 1.693594236156334976e+00
8.886718750000000000e-02 1.397215244828976299e+00
9.082031250000000000e-02 1.129944904435554731e+00
9.277343750000000000e-02 1.241087026183314235e+00
9.472656250000000000e-02 1.688301754168346491e+00
9.667968750000000000e-02 1.720056646096277619e+00
9.863281250000000000e-02 1.529527294528689962e+00
1.005859375000000000e-01 1.944987130585790869e+00
1.025390625000000000e-01 2.251951085889126514e+00
1.044921875000000000e-01 2.651533475982261745e+00
1.064453125000000000e-01 2.894987647429735134e+00
1.083984375000000000e-01 3.834403200297701986e+00
1.103515625000000000e-01 2.556268800198468139e+00
1.123046875000000000e-01 2.548330077216485190e+00
1.142578125000000000e-01 2.357800725648897533e+00
1.162109375000000000e-01 1.862953659771968473e+00
1.181640625000000000e-01 2.648887234988267725e+00
1.201171875000000000e-01 3.008776010171488657e+00
1.220703125000000000e-01 2.794430489657952599e+00
1.240234375000000000e-01 3.093455721979305739e+00
1.259765625000000000e-01 3.262815145594939015e+00
1.279296875000000000e-01 3.260168904600944995e+00
1.298828125000000000e-01 3.262815145594939015e+00
1.318359375000000000e-01 3.932314117075490056e+00
1.337890625000000000e-01 3.762954693459856781e+00
1.357421875000000000e-01 3.434820810204566754e+00
1.376953125000000000e-01 4.405991255000465401e+00
1.396484375000000000e-01 4.818804850063571621e+00
1.416015625000000000e-01 2.942619985321631937e+00
1.435546875000000000e-01 2.164625133087315412e+00
1.455078125000000000e-01 2.834124104567866897e+00
1.474609375000000000e-01 3.209890325715053727e+00
1.494140625000000000e-01 3.151673023847179511e+00
1.513671875000000000e-01 3.043177143093414472e+00
1.533203125000000000e-01 2.532452631252519737e+00
1.552734375000000000e-01 2.995544805201517669e+00
1.572265625000000000e-01 3.707383632585977029e+00
1.591796875000000000e-01 3.506269317042412403e+00
1.611328125000000000e-01 3.392480954300658436e+00
1.630859375000000000e-01 3.543316690958332238e+00
1.650390625000000000e-01 4.133428432619054682e+00
1.669921875000000000e-01 4.276325446294745980e+00
1.689453125000000000e-01 3.612118956802182979e+00
1.708984375000000000e-01 3.710029873579971049e+00
1.728515625000000000e-01 2.953204949297608906e+00
1.748046875000000000e-01 2.847355309537838330e+00
1.767578125000000000e-01 3.710029873579971049e+00
1.787109375000000000e-01 3.871450574213621820e+00
1.806640625000000000e-01 4.450977351898368184e+00
1.826171875000000000e-01 3.003483528183500173e+00
1.845703125000000000e-01 2.847355309537838330e+00
1.865234375000000000e-01 2.810307935621918496e+00
1.884765625000000000e-01 3.360726062372727085e+00
1.904296875000000000e-01 3.328971170444795735e+00
1.923828125000000000e-01 2.791784248663958579e+00
1.943359375000000000e-01 3.186074156769105326e+00
1.962890625000000000e-01 3.241645217642985077e+00
1.982421875000000000e-01 3.458636979150515156e+00
2.001953125000000000e-01 3.786770862405805183e+00
2.021484375000000000e-01 4.405991255000465401e+00
2.041015625000000000e-01 3.593595269844223061e+00
2.060546875000000000e-01 3.506269317042412403e+00
2.080078125000000000e-01 3.133149336889219594e+00
2.099609375000000000e-01 3.355433580384738601e+00
2.119140625000000000e-01 3.093455721979305739e+00
2.138671875000000000e-01 2.717689500832118910e+00
2.158203125000000000e-01 2.262536049865103926e+00
2.177734375000000000e-01 3.151673023847179511e+00
2.197265625000000000e-01 3.360726062372727085e+00
2.216796875000000000e-01 3.630642643760142896e+00
2.236328125000000000e-01 3.482453148096463558e+00
2.255859375000000000e-01 3.090809480985311275e+00
2.275390625000000000e-01 2.659472198964244694e+00
2.294921875000000000e-01 2.590669933120393509e+00
2.314453125000000000e-01 2.143455205135361474e+00
2.333984375000000000e-01 2.008496914441653569e+00
2.353515625000000000e-01 2.196380025015246762e+00
2.373046875000000000e-01 1.995265709471682136e+00
2.392578125000000000e-01 2.156686410105332907e+00
2.412109375000000000e-01 2.124931518177401557e+00
2.431640625000000000e-01 2.124931518177401557e+00
2.451171875000000000e-01 2.508636462306571335e+00
2.470703125000000000e-01 1.937048407603808142e+00
2.490234375000000000e-01 2.318107110738983678e+00
2.509765625000000000e-01 2.942619985321631937e+00
2.529296875000000000e-01 2.884402683453758165e+00
2.548828125000000000e-01 3.141088059871202542e+00
2.568359375000000000e-01 3.657105053700085762e+00
2.587890625000000000e-01 4.186353252498940414e+00
2.607421875000000000e-01 4.570058196628109748e+00
2.626953125000000000e-01 4.247216795360809094e+00
2.646484375000000000e-01 3.874096815207616284e+00
2.666015625000000000e-01 3.612118956802182979e+00
2.685546875000000000e-01 3.694152427616005596e+00
2.705078125000000000e-01 4.178414529516957465e+00
2.724609375000000000e-01 3.037884661105425987e+00
2.744140625000000000e-01 2.722981982820107394e+00
2.763671875000000000e-01 2.900280129417723618e+00
2.783203125000000000e-01 2.998191046195511689e+00
2.802734375000000000e-01 3.286631314540887416e+00
2.822265625000000000e-01 3.567132859904280640e+00
2.841796875000000000e-01 3.458636979150515156e+00
2.861328125000000000e-01 3.183427915775110861e+00
2.880859375000000000e-01 3.262815145594939015e+00
2.900390625000000000e-01 3.186074156769105326e+00
2.919921875000000000e-01 3.453344497162526672e+00
2.939453125000000000e-01 3.797355826381782151e+00
2.958984375000000000e-01 3.638581366742125844e+00
2.978515625000000000e-01 3.217829048697036232e+00
2.998046875000000000e-01 2.810307935621918496e+00
3.017578125000000000e-01 2.566853764174445107e+00
3.037109375000000000e-01 2.299583423781023761e+00
3.056640625000000000e-01 2.318107110738983678e+00
3.076171875000000000e-01 2.098469108237458691e+00
3.095703125000000000e-01 2.580084969144416540e+00
3.115234375000000000e-01 2.762675597730021249e+00
3.134765625000000000e-01 2.760029356736027228e+00
3.154296875000000000e-01 2.969082395261574803e+00
3.173828125000000000e-01 2.834124104567866897e+00
3.193359375000000000e-01 2.654179716976256209e+00
3.212890625000000000e-01 2.749444392760049816e+00
3.232421875000000000e-01 2.857940273513815299e+00
3.251953125000000000e-01 2.685934608904187559e+00
3.271484375000000000e-01 2.656825957970250673e+00
3.291015625000000000e-01 2.230781157937172576e+00
3.310546875000000000e-01 2.161978892093321392e+00
3.330078125000000000e-01 1.905293515675876792e+00
3.349609375000000000e-01 1.926463443627830951e+00
3.369140625000000000e-01 1.677716790192369301e+00
3.388671875000000000e-01 1.664485585222397868e+00
3.408203125000000000e-01 1.481894956636793159e+00
3.427734375000000000e-01 1.722702887090271862e+00
3.447265625000000000e-01 1.648608139258432415e+00
3.466796875000000000e-01 1.640669416276449466e+00
3.486328125000000000e-01 1.746519056036220485e+00
3.505859375000000000e-01 1.648608139258432415e+00
3.525390625000000000e-01 1.495126161606764370e+00
3.544921875000000000e-01 1.368106593895039413e+00
3.564453125000000000e-01 1.540112258504667153e+00
3.583984375000000000e-01 1.545404740492655637e+00
3.603515625000000000e-01 1.561282186456621313e+00
3.623046875000000000e-01 1.534819776516678447e+00
3.642578125000000000e-01 1.376045316877022140e+00
3.662109375000000000e-01 1.537466017510672911e+00
3.681640625000000000e-01 1.362814111907050707e+00
3.701171875000000000e-01 1.230502062207337044e+00
3.720703125000000000e-01 1.500418643594753076e+00
